season,week,game_id,posteam,qb_id,qb_name,plays,actual_pass_rate,expected_pass_rate,proe
2023,17,2023_17_DET_DAL,DET,00-0033106,J.Goff,58,0.5517241379310345,0.676848132548661,-12.512399461762659
2023,17,2023_17_GB_MIN,GB,00-0036264,J.Love,67,0.4925373134328358,0.457049360582188,3.5487952850647826
2023,17,2023_17_LA_NYG,LA,00-0026498,M.Stafford,60,0.6333333333333333,0.5687218981484572,6.461143518487613
2023,17,2023_17_LV_IND,IND,00-0035289,G.Minshew,52,0.4807692307692308,0.5302189602874793,-4.944972951824848
2023,17,2023_17_LV_IND,LV,00-0038579,A.O'Connell,73,0.6712328767123288,0.6766014989108255,-0.536862219849678
2023,17,2023_17_MIA_BAL,BAL,00-0034796,L.Jackson,51,0.49019607843137253,0.5123132597289833,-2.2117181297610786
2023,17,2023_17_MIA_BAL,MIA,00-0036212,T.Tagovailoa,66,0.6515151515151515,0.7056553553451191,-5.414020382996761
2023,17,2023_17_NE_BUF,BUF,00-0034857,J.Allen,65,0.5076923076923077,0.5402526602149009,-3.256035252259328
2023,17,2023_17_NO_TB,NO,00-0031280,D.Carr,57,0.5614035087719298,0.6043050180663142,-4.290150929438441
2023,17,2023_17_NO_TB,TB,00-0034855,B.Mayfield,50,0.72,0.7436764410563877,-2.939072677067348
2023,17,2023_17_NYJ_CLE,CLE,00-0026158,J.Flacco,57,0.5263157894736842,0.5287645514074125,-0.24487619337282682
2023,17,2023_17_PIT_SEA,SEA,00-0030565,G.Smith,48,0.7708333333333334,0.7155375381310781,5.529579520225525
2023,17,2023_17_SF_WAS,SF,00-0037834,B.Purdy,64,0.4375,0.4890847354545258,-5.15847354545258
2023,17,2023_17_SF_WAS,WAS,00-0037077,S.Howell,43,0.6744186046511628,0.6162674409705539,5.815116368060888
2023,17,2023_17_TEN_HOU,HOU,00-0039163,C.Stroud,61,0.5573770491803278,0.5005887294279747,5.678831975235314
2023,17,2023_17_TEN_HOU,TEN,00-0029701,R.Tannehill,38,0.631578947368421,0.7463759395637011,-11.479699219527998
2023,18,2023_18_ATL_NO,ATL,00-0038122,D.Ridder,48,0.625,0.6860659209390482,-6.106592093904813
2023,18,2023_18_ATL_NO,NO,00-0031280,D.Carr,64,0.453125,0.5349561797920614,-8.183117979206145
2023,18,2023_18_BUF_MIA,BUF,00-0034857,J.Allen,74,0.5945945945945946,0.5813762413690219,1.321835322557269
2023,18,2023_18_BUF_MIA,MIA,00-0036212,T.Tagovailoa,46,0.6086956521739131,0.6652343007533447,-5.653864857943161
2023,18,2023_18_CHI_GB,CHI,00-0036945,J.Fields,46,0.5217391304347826,0.6482326650749082,-12.649353464012561
2023,18,2023_18_CHI_GB,GB,00-0036264,J.Love,58,0.5862068965517241,0.5355282321186929,5.067866443303124
2023,18,2023_18_DAL_WAS,DAL,00-0033077,D.Prescott,63,0.5555555555555556,0.5363751945514528,1.9180361004102797
2023,18,2023_18_DAL_WAS,WAS,00-0037077,S.Howell,46,0.6739130434782609,0.5781603666103404,9.575267686792042
2023,18,2023_18_DEN_LV,LV,00-0038579,A.O'Connell,56,0.5892857142857143,0.5744273549477968,1.4858359337917395
2023,18,2023_18_HOU_IND,HOU,00-0039163,C.Stroud,55,0.5454545454545454,0.5513722841035236,-0.5917738648978147
2023,18,2023_18_HOU_IND,IND,00-0035289,G.Minshew,60,0.4166666666666667,0.6451523092885812,-22.848564262191456
2023,18,2023_18_JAX_TEN,JAX,00-0036971,T.Lawrence,66,0.6818181818181818,0.6873087720437483,-0.5490590225566517
2023,18,2023_18_JAX_TEN,TEN,00-0029701,R.Tannehill,51,0.5490196078431373,0.5630645353127929,-1.404492746965558
2023,18,2023_18_MIN_DET,DET,00-0033106,J.Goff,56,0.5892857142857143,0.4908618328959814,9.842388138973288
2023,18,2023_18_SEA_ARI,SEA,00-0030565,G.Smith,53,0.5660377358490566,0.6638500406494681,-9.781230480041144
